name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
NOTCH SIGNALING PATHWAY%GOBP%GO:0007219	NOTCH SIGNALING PATHWAY%GOBP%GO:0007219	Details	36	0.417095199387924	1.15299571861614	0.25	0.537581699346405	0	2382	SNAI2,ADAM17,JAG2,ADAM10,MAML2,NOTCH3,SNAI1,NOTCH2,RBPJ,DLL4,NOTCH4
NOTCH SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH SIGNALING PATHWAY	NOTCH SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH SIGNALING PATHWAY	Details	54	0.540786276341576	1.58914385137216	0.0067297746462353	0.0703475272802957	0	2382	DNER,KDM1A,CCND1,JAG2,ENO1,GATA3,ADAM10,MAML2,ADAM12,NOTCH3,NCOR2,MFAP2,MYC,NOTCH2,RBPJ,DLL4,NOTCH4
NOTCH SIGNALING%WIKIPATHWAYS_20250410%WP268%HOMO SAPIENS	NOTCH SIGNALING%WIKIPATHWAYS_20250410%WP268%HOMO SAPIENS	Details	33	0.414491117906838	1.12672112925737	0.282167042889391	0.575627580956954	0	2337	ADAM17,JAG2,DVL3,NOTCH3,NCOR2,NOTCH2,RBPJ,DLL4
NOTCH SIGNALING%WIKIPATHWAYS_20250410%WP61%HOMO SAPIENS	NOTCH SIGNALING%WIKIPATHWAYS_20250410%WP61%HOMO SAPIENS	Details	38	0.412115642915956	1.15048212453996	0.252272727272727	0.540794519266741	0	2512	ADAM17,JAG2,MAML2,NOTCH3,NCOR2,GSK3B,NOTCH2,RBPJ,DLL4,MTOR
NOTCH%IOB%NOTCH	NOTCH%IOB%NOTCH	Details	51	0.358186372956868	1.04742725292326	0.351162790697674	0.64248183892974	0	3690	JAG2,MAML2,NOTCH3,POFUT1,NCOR2,HIVEP3,GSK3B,NOTCH2,RBPJ,DLL4,LEF1,MAPK1,ITCH,SMAD1,RBX1,APH1B,YY1,SNW1,APP
NOTCH%NETPATH%NOTCH	NOTCH%NETPATH%NOTCH	Details	44	0.294579009844165	0.832760261025999	0.774580335731415	0.919962969996202	0	3690	JAG2,MAML2,NCOR2,GSK3B,NOTCH2,RBPJ,DLL4,LEF1,MAPK1,SMAD1,RBX1,APH1B,YY1,SNW1,APP
NOTCH-HLH TRANSCRIPTION PATHWAY%REACTOME%R-HSA-350054.5	NOTCH-HLH TRANSCRIPTION PATHWAY%REACTOME%R-HSA-350054.5	Details	27	0.396485762014085	1.02881992223149	0.390243902439024	0.678132997692469	0	4411	MAML2,NOTCH3,NCOR2,TBL1X,NOTCH2,RBPJ,NOTCH4,MAMLD1,HDAC9,HDAC3,SNW1,HDAC7,HDAC6,MAML1
NOTCH-MEDIATED HES HEY NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH-MEDIATED HES HEY NETWORK	NOTCH-MEDIATED HES HEY NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH-MEDIATED HES HEY NETWORK	Details	41	-0.341595341402561	-0.942777703044387	0.556896551724138	0.791064915384708	0	15510	GATA6,NCOR1,GATA4,HDAC1,HES6,CAMK2D,MYB,JAK2
NOTCH1 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 92%2122947	NOTCH1 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 92%2122947	Details	44	0.257551226265397	0.728084552004567	0.920863309352518	0.990930719015767	0	3546	MAML2,NCOR2,TBL1X,MYC,UBC,RBPJ,MAMLD1,HDAC9,HIF1A,RBX1,HEY1,HDAC3,SNW1
NOTCH2 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS%REACTOME%R-HSA-2979096.6	NOTCH2 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS%REACTOME%R-HSA-2979096.6	Details	21	0.601961381900281	1.47279716808259	0.0567685589519651	0.25149557902816	0	2337	JAG2,ADAM10,NEURL1B,NOTCH2,UBC,DLL4
NOTCH3 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS%REACTOME%R-HSA-9013507.2	NOTCH3 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS%REACTOME%R-HSA-9013507.2	Details	24	0.581697919130849	1.45723551876516	0.074398249452954	0.289329535253465	0	2337	JAG2,ADAM10,EGFR,NOTCH3,YBX1,NEURL1B,UBC,DLL4
NOTCH3 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 92%9013508	NOTCH3 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 92%9013508	Details	21	0.561355299951149	1.37344773421555	0.102620087336245	0.330658848422095	0	3546	PLXND1,DLGAP5,MAML2,NOTCH3,RBPJ,MAMLD1,HEY1,SNW1
NOTCH4 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME%R-HSA-9013695.2	NOTCH4 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME%R-HSA-9013695.2	Details	19	0.470348143483767	1.12797253465101	0.29637526652452	0.593537965423547	0	4411	MAML2,NOTCH2,RBPJ,NOTCH4,MAMLD1,HEY1,FLT4,SNW1,ACTA2,MAML1
NOVEL INTRACELLULAR COMPONENTS OF RIG I LIKE RECEPTOR PATHWAY%WIKIPATHWAYS_20250410%WP3865%HOMO SAPIENS	NOVEL INTRACELLULAR COMPONENTS OF RIG I LIKE RECEPTOR PATHWAY%WIKIPATHWAYS_20250410%WP3865%HOMO SAPIENS	Details	50	-0.195710573225215	-0.558227297210366	0.994773519163763	1	0	14735	CASP10,IKBKE,CHUK,TRIM25,RNF125,RIPK1,TRADD,ATG5,IKBKB,MAPK13,NFKBIB,TRAF6
NPAS4 REGULATES EXPRESSION OF TARGET GENES%REACTOME DATABASE ID RELEASE 92%9768919	NPAS4 REGULATES EXPRESSION OF TARGET GENES%REACTOME DATABASE ID RELEASE 92%9768919	Details	17	0.639468998719865	1.50596041386093	0.0293316924532647	0.160273085249439	0	3143	CDK5R1,BDNF,PLK2,NAMPT,XPO1,IQSEC3,MAPK1,MDM2
NRAGE SIGNALS DEATH THROUGH JNK%REACTOME DATABASE ID RELEASE 92%193648	NRAGE SIGNALS DEATH THROUGH JNK%REACTOME DATABASE ID RELEASE 92%193648	Details	55	-0.295976233227402	-0.852439389666545	0.743816254416961	0.903370813376333	0	15577	KALRN,ARHGEF38,ARHGEF2,ARHGEF16,ARHGEF11
NRF2 ARE REGULATION%WIKIPATHWAYS_20250410%WP4357%HOMO SAPIENS	NRF2 ARE REGULATION%WIKIPATHWAYS_20250410%WP4357%HOMO SAPIENS	Details	21	0.373931582930573	0.914884896200897	0.565502183406114	0.795444227828897	0	1938	EPHB2,MAF,CEBPB,GSK3B,PIK3CA
NRF2 PATHWAY%WIKIPATHWAYS_20250410%WP2884%HOMO SAPIENS	NRF2 PATHWAY%WIKIPATHWAYS_20250410%WP2884%HOMO SAPIENS	Details	77	-0.57705147822714	-1.75785579060458	0.000483677188396979	0.012597775436123	0	15565	SLC6A19,GPX2,SLC5A1,CES2,GSTM4,MGST3,SLC39A5,NQO1,SLC6A20,CES3,ALDH3A1,CES1,MGST2,SLC39A14,SLC6A8,ABCC3,ME1,GSTM3,SLC2A8
NRP1 TRIGGERED SIGNALING IN PANCREATIC CANCER %WIKIPATHWAYS_20250410%WP5144%HOMO SAPIENS	NRP1 TRIGGERED SIGNALING IN PANCREATIC CANCER %WIKIPATHWAYS_20250410%WP5144%HOMO SAPIENS	Details	42	0.623621789867713	1.75644702902151	0.00128959913717438	0.0256575388726518	0	1940	PLXNA1,SNAI2,SEMA3A,MET,EGFR,COL1A1,MMP2,CDK2,COL1A2,FLT1,NRP1,SNAI1,CCNE1
NS1 MEDIATED EFFECTS ON HOST PATHWAYS%REACTOME DATABASE ID RELEASE 92%168276	NS1 MEDIATED EFFECTS ON HOST PATHWAYS%REACTOME DATABASE ID RELEASE 92%168276	Details	38	0.538815462239469	1.50418351835934	0.0345116281449709	0.178143837765659	0	3206	NUP93,NUP107,NUP188,KPNA2,NDC1,KPNA4,KPNB1,NUP205,KPNA1,NUP155,NUP160,NUP85,NUP210
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	Details	158	0.500233088400356	1.75281900842241	2.82965673119194e-05	0.00152484346781731	0	3843	KIF18A,KIF23,TPX2,TRIP13,SPDL1,BIRC5,PSMC3IP,DLGAP5,KNSTRN,CDCA5,NCAPG2,CCNB1,KIF2C,CDC23,KIF22,NCAPD2,UHRF1,GOLGA2,P3H4,CLASP1,SGO1,SYCP2,DCAF13,KIF4A,KPNB1,SMC4,NCAPG,NDC80,RACGAP1,SKA1,SPC24,FLNA,CENPE,NCAPH,DSN1,KIFC1,RHOA,SPAG5,KIF15,BAG6,CDT1,BOD1,DDB1,CENPI,CENPF,TOP2A,FANCD2,RNF212,TENT4A,CENPQ,MZT1,PTEN,TTK,KIF18B,PHF13,ZCWPW1,CENPK,ZW10,INCENP,KNTC1,KLHDC8B,MAPRE1,KLHL22,NCAPD3,KIF14,SMC2,PLK1,SKA2,DCTN2,KIF2A,RMDN1,PSRC1,AURKB,KMT5A,RAN,PTTG1,SPC25,CHMP5
NUCLEAR DIVISION%GOBP%GO:0000280	NUCLEAR DIVISION%GOBP%GO:0000280	Details	198	0.501564498307015	1.79307134224604	2.73979758270307e-06	0.000290279232025032	0	2854	EREG,KIF18A,MYBL1,KIF23,TPX2,TRIP13,REEP3,SPDL1,ANKLE2,BIRC5,PSMC3IP,DLGAP5,KNSTRN,CDCA5,TESMIN,NCAPG2,CCNB1,RCC1,BCL2L11,KIF2C,CDC23,KIF22,NCAPD2,HSPA2,UBE2C,UHRF1,GOLGA2,RAD54L,P3H4,CLASP1,SGO1,SYCP2,DCAF13,KIF4A,KPNB1,SMC4,NCAPG,NDC80,RACGAP1,RAD51,SKA1,FLNA,NDE1,CENPE,UBE2S,NCAPH,KIFC1,RHOA,SPAG5,ZSCAN21,KIF15,BAG6,CDT1,EPS8,RAD21,BOD1,DDB1,CENPI,TOP2A,FANCD2,RNF212,TENT4A,FOXJ3,RAD51C,BANF1,MZT1,PTEN,TTK,KIF18B,PHF13,ZCWPW1,CENPK,ZW10,INCENP,KNTC1,KLHDC8B,MAPRE1,KLHL22
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260	Details	22	0.67112232229395	1.65109566099307	0.0118868449258683	0.0907636475176921	0	2169	MCM4,MCM2,TK1,GINS3,MCM6,FEN1,CDC45,CDT1,GINS1
NUCLEAR ENVELOPE (NE) REASSEMBLY%REACTOME%R-HSA-2995410.7	NUCLEAR ENVELOPE (NE) REASSEMBLY%REACTOME%R-HSA-2995410.7	Details	58	0.515463224177067	1.54689711913903	0.0110557428549416	0.0894823766551928	0	2881	NUP93,NUP107,ANKLE2,TUBA1B,NUP188,CCNB1,RCC1,TUBB6,NDC1,CCNB2,KPNB1,TUBA1C,TUBA1A,NUP205,NUP155,BANF1,CC2D1B,LMNB1,NUP160,TUBA4A,LEMD3,NUP85
NUCLEAR ENVELOPE BREAKDOWN%REACTOME DATABASE ID RELEASE 92%2980766	NUCLEAR ENVELOPE BREAKDOWN%REACTOME DATABASE ID RELEASE 92%2980766	Details	47	0.423486051936057	1.22224378448472	0.152777777777778	0.40970628524666	0	3905	NUP93,NUP107,NUP188,CCNB1,NEK7,NDC1,CCNB2,NUP205,NUP155,CNEP1R1,BANF1,LMNB1,NUP160,LEMD3,NUP85,PLK1,NUP210,CDK1,VRK1,LEMD2,SEC13
NUCLEAR ENVELOPE ORGANIZATION%GOBP%GO:0006998	NUCLEAR ENVELOPE ORGANIZATION%GOBP%GO:0006998	Details	52	0.349658867130833	1.02873468747466	0.384259259259259	0.675307748923629	0	1402	TMEM43,NUP93,REEP3,ANKLE2,NEMP1,RCC1,LMNB2,DCTN1,UBXN2A
NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME DATABASE ID RELEASE 92%198725	NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME DATABASE ID RELEASE 92%198725	Details	55	0.522063240782734	1.54486494733373	0.013060476996307	0.0958145650730732	0	2369	CDK5R1,RRAD,DUSP7,F3,MAPK11,RPS6KA2,ELK1,FOSL1,TRIB1,VGF,NAB1,NAB2,FOSB
NUCLEAR EVENTS MEDIATED BY NFE2L2%REACTOME DATABASE ID RELEASE 92%9759194	NUCLEAR EVENTS MEDIATED BY NFE2L2%REACTOME DATABASE ID RELEASE 92%9759194	Details	82	0.291815828090705	0.923803815224683	0.602380952380952	0.81880059970015	0	3669	PSMD2,PSMD7,AREG,PSMC1,PSMD14,GSK3B,MYC,BCL2L1,UBC,PSMA7,PSMB2,CDKN2A,PSMC3,PSMD11,PSMA6,TKT,CCL2,BACH1,RBX1,GCLM,PSMB5,MAFG,ABCC1,PSMD12
NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER%REACTOME%R-HSA-9725371.3	NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER%REACTOME%R-HSA-9725371.3	Details	32	0.375846761879312	1.00281580467292	0.431554524361949	0.697492365515621	0	4242	FOXM1,CCNB1,CEBPB,AGO3,AGO2,TWIST1,MAPK1,RBX1,PRF1,AGO1,DNMT1
NUCLEAR EXPORT%GOBP%GO:0051168	NUCLEAR EXPORT%GOBP%GO:0051168	Details	106	0.358576393026504	1.19267171151245	0.15311004784689	0.40970628524666	0	2959	NUP93,CSE1L,TGFB1,NUP107,NUP188,FYTTD1,THOC5,RBM15B,CALR,NMD3,XPO5,EIF4A3,XPO6,SSB,NCBP2,POLDIP3,XPO1,NUP155,NUP160,NUTF2,NUP85,ENY2,ALYREF,SMURF1
NUCLEAR IMPORT OF REV PROTEIN%REACTOME%R-HSA-180746.3	NUCLEAR IMPORT OF REV PROTEIN%REACTOME%R-HSA-180746.3	Details	31	0.567879367827778	1.50182626934956	0.0513798338220193	0.232230904715432	0	3905	NUP93,NUP107,NUP188,RCC1,NDC1,KPNB1,NUP205,NUP155,NUP160,NUP85,NUP210,RAN,SEC13
NUCLEAR MEMBRANE ORGANIZATION%GOBP%GO:0071763	NUCLEAR MEMBRANE ORGANIZATION%GOBP%GO:0071763	Details	44	0.390113107473367	1.10283042020219	0.26378896882494	0.555949037129029	0	1402	TMEM43,REEP3,ANKLE2,NEMP1,RCC1,DCTN1,UBXN2A
NUCLEAR MEMBRANE REASSEMBLY%GOBP%GO:0031468	NUCLEAR MEMBRANE REASSEMBLY%GOBP%GO:0031468	Details	24	0.499865199196727	1.25223298710174	0.185995623632385	0.456069404913367	0	2561	REEP3,ANKLE2,RCC1,UBXN2A,BANF1
NUCLEAR MIGRATION%GOBP%GO:0007097	NUCLEAR MIGRATION%GOBP%GO:0007097	Details	17	0.383129703447668	0.902276995321905	0.595435684647303	0.812678704089583	0	2610	SUN2,LMNB2,DCTN1,HOOK3,DYNC1H1,TMEM201,DOCK7,LMNB1
NUCLEAR PORE COMPLEX (NPC) DISASSEMBLY%REACTOME%R-HSA-3301854.4	NUCLEAR PORE COMPLEX (NPC) DISASSEMBLY%REACTOME%R-HSA-3301854.4	Details	33	0.598571776803532	1.62711199146432	0.00848546697882077	0.0797519501501038	0	3261	NUP93,NUP107,NUP188,CCNB1,NEK7,NDC1,CCNB2,NUP205,NUP155,NUP160,NUP85,NUP210,CDK1
NUCLEAR PORE ORGANIZATION%GOBP%GO:0006999	NUCLEAR PORE ORGANIZATION%GOBP%GO:0006999	Details	15	0.729176095203804	1.65802832917314	0.00838611767751764	0.0793065379760405	0	1783	FXR1,RTN4,NUP93,NUP107,NDC1,NUP205
NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 92%383280	NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 92%383280	Details	37	-0.586917045730364	-1.58303254761309	0.0158393037539824	0.107039446233669	0	15530	HNF4A,NR0B2,HNF4G,NCOR1,PPARA,RORC
NUCLEAR RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0141193	NUCLEAR RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0141193	Details	61	-0.28276905533374	-0.831996110497504	0.774647887323944	0.919962969996202	0	15516	PLA2G10,NR3C2,PPARGC1B,SCGB2A1,SRC,PPARA,FAM120B,SAFB,GPER1,ZDHHC7,KDM4C,THRA
NUCLEAR RECEPTOR-MEDIATED STEROID HORMONE SIGNALING PATHWAY%GOBP%GO:0030518	NUCLEAR RECEPTOR-MEDIATED STEROID HORMONE SIGNALING PATHWAY%GOBP%GO:0030518	Details	40	-0.279974041471561	-0.768295535382221	0.847222222222222	0.956392422299809	0	15129	NR3C2,PPARGC1B,SCGB2A1,SRC,SAFB,GPER1,ZDHHC7,KDM4C
NUCLEAR RECEPTORS IN LIPID METABOLISM AND TOXICITY%WIKIPATHWAYS_20250410%WP299%HOMO SAPIENS	NUCLEAR RECEPTORS IN LIPID METABOLISM AND TOXICITY%WIKIPATHWAYS_20250410%WP299%HOMO SAPIENS	Details	16	-0.423475661707313	-0.935096235696189	0.569811320754717	0.799167728525406	0	15268	CYP2C9,ABCD3,ABCC3,NR1H3,CYP27B1
NUCLEAR RECEPTORS META PATHWAY%WIKIPATHWAYS_20250410%WP2882%HOMO SAPIENS	NUCLEAR RECEPTORS META PATHWAY%WIKIPATHWAYS_20250410%WP2882%HOMO SAPIENS	Details	196	0.3230824501158	1.15721177066797	0.108262108262108	0.340690293358443	0	844	SNAI2,ANGPTL4,FGFBP1,SLC7A5,AMIGO2,SLC6A9,DNER,IL11,SLC39A10,CCND1,GPR153,ANKRD1,SRPX2,PTGS2,SMARCA1,PLK2,MYOF,TGFB1,CDK4,ADGRF4,THBD,BIRC2,EGFR,CDC42EP3,SLC39A13,PPP1R14C,GPAM,SLC39A6
NUCLEAR RECEPTORS%WIKIPATHWAYS_20250410%WP170%HOMO SAPIENS	NUCLEAR RECEPTORS%WIKIPATHWAYS_20250410%WP170%HOMO SAPIENS	Details	21	-0.532592374332208	-1.2584787697844	0.170955882352941	0.436003761969904	0	14330	RORC,NR1H3,NR5A2,NR2F6,ESRRA,THRA
NUCLEAR RNA DECAY%REACTOME DATABASE ID RELEASE 92%9930044	NUCLEAR RNA DECAY%REACTOME DATABASE ID RELEASE 92%9930044	Details	35	0.308334361341376	0.847135455252687	0.69438202247191	0.879719957439964	0	2423	MPHOSPH6,RBM7,NCBP2,EXOSC10,TENT4B,EXOSC7,TENT4A
NUCLEAR RNA SURVEILLANCE%GOBP%GO:0071027	NUCLEAR RNA SURVEILLANCE%GOBP%GO:0071027	Details	33	-0.155710514733525	-0.410583569766185	1	1	0	14449	INTS3,INTS14,INTS7,INTS10,INTS6,INTS9,DXO,EXOSC3
NUCLEAR SIGNALING BY ERBB4%REACTOME DATABASE ID RELEASE 92%1251985	NUCLEAR SIGNALING BY ERBB4%REACTOME DATABASE ID RELEASE 92%1251985	Details	27	-0.35166323407807	-0.880545187312814	0.637023593466425	0.843115494973242	0	15295	ADAP1,NRG3,BTC,NCOR1,SRC,NRG4
NUCLEAR TRANSPORT%GOBP%GO:0051169	NUCLEAR TRANSPORT%GOBP%GO:0051169	Details	172	0.318184796994271	1.12899969385184	0.162087912087912	0.423512821522827	0	3206	NUP93,CSE1L,TGFB1,NUP107,PRICKLE1,NUP188,FYTTD1,THOC5,RBM15B,CALR,KPNA2,NDC1,HIKESHI,KPNA4,NMD3,STK3,RSRC1,KPNB1,XPO5,PTTG1IP,NUP205,EIF4A3,XPO6,SSB,NCBP2,KPNA1,POLDIP3,XPO1,NUP155,PHB2,IPO9,TNPO2,NUP160,NUTF2,NUP85,KPNA6,ENY2,ALYREF,SMURF1,XPOT,IPO13,NUP210
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS%GOBP%GO:0000956	NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS%GOBP%GO:0000956	Details	87	0.385421423993374	1.23215457796017	0.123809523809524	0.366922474890213	0	4752	ZFP36L1,SAMD4B,TESK1,SAMD4A,TNKS1BP1,CSDE1,THRAP3,HBS1L,EIF4A3,CNOT2,SSB,NCBP2,EXOSC10,RC3H2,TENT4B,EXOSC7,POLR2G,SMG8,CNOT3,DCP1B,NBAS,CTIF,MRTO4,AGO1,LSM1,CNOT10,EDC3,MAGOHB,CNOT7,SMG6,PELO,NCBP1,CNOT8,EIF3E
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, DEADENYLATION-DEPENDENT DECAY%GOBP%GO:0000288	NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, DEADENYLATION-DEPENDENT DECAY%GOBP%GO:0000288	Details	30	0.37315219480478	0.982245840134705	0.467741935483871	0.726062785872778	0	4743	SAMD4B,SAMD4A,TNKS1BP1,CNOT2,RC3H2,CNOT3,DCP1B,LSM1,CNOT10,CNOT7,CNOT8
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184	NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184	Details	24	-0.201596600372287	-0.493165312722737	0.996330275229358	1	0	13901	PNRC2,UPF1,SMG7,UPF3B,RBM8A,ZC3H12A,RC3H1,PNRC1,PYM1,UPF2
NUCLEAR-TRANSCRIBED MRNA POLY(A) TAIL SHORTENING%GOBP%GO:0000289	NUCLEAR-TRANSCRIBED MRNA POLY(A) TAIL SHORTENING%GOBP%GO:0000289	Details	18	0.50947036367145	1.21378645545798	0.223849372384937	0.502805038454311	0	4743	SAMD4B,SAMD4A,TNKS1BP1,CNOT2,CNOT3,CNOT10,CNOT7,CNOT8
NUCLEIC ACID CATABOLIC PROCESS%GOBP%GO:0141188	NUCLEIC ACID CATABOLIC PROCESS%GOBP%GO:0141188	Details	176	-0.183585078522555	-0.624099538508265	1	1	0	15551	ANG,ERN2,NUDT12,INTS3,C1QBP,ISG20,DFFB,ERN1,DNASE1,PNRC2,INTS14,DEDD2,PDE12,RNASET2,CNOT11,UPF1,ZCCHC8,ELOB,SMG7,EXOSC1,NUDT16,RIDA,MTREX,INTS7,TRIR,UPF3B,RNASEH2B
NUCLEIC ACID TRANSPORT%GOBP%GO:0050657	NUCLEIC ACID TRANSPORT%GOBP%GO:0050657	Details	93	0.402581604915867	1.29999572410821	0.0800970873786408	0.298930976467571	0	2937	FXR1,ZFP36L1,NUP93,NUP107,NUP188,PEG10,FYTTD1,THOC5,RBM15B,YBX1,KPNB1,CKAP5,XPO5,EIF4A3,SSB,NCBP2,POLDIP3,XPO1,NUP155,TGFBR2,NUP160,NUP85,ENY2,ALYREF
NUCLEOBASE METABOLIC PROCESS%GOBP%GO:0009112	NUCLEOBASE METABOLIC PROCESS%GOBP%GO:0009112	Details	20	0.70256741830242	1.70171546055821	0.00619954764980679	0.0668849657534239	0	1509	GMPS,CAD,CDA,ADK,DPYD,PRPS1,ADA,CTPS1,PAICS,XDH
NUCLEOBASE-CONTAINING COMPOUND CATABOLIC PROCESS%GOBP%GO:0034655	NUCLEOBASE-CONTAINING COMPOUND CATABOLIC PROCESS%GOBP%GO:0034655	Details	267	-0.255139495455801	-0.898933787684322	0.768645357686454	0.91722255969231	0	15568	ALDOB,ANG,SMPDL3A,ERN2,FHIT,ENTPD5,ENTPD8,ENTPD2,HKDC1,NUDT12,PNP,SUCLG1,NEIL1,NUDT8,ENO3,INTS3,C1QBP,SMUG1,DNPH1,ISG20,DFFB,ERN1,ENTPD3,PFKFB2,NTHL1,DNASE1,ENPP4,MLYCD,PNRC2,INTS14,DEDD2,PDE12,SUCLG2,RNASET2,CNOT11,UPF1
NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931	NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931	Details	140	0.260046883043711	0.901379274116044	0.717223650385604	0.89035701072882	0	2431	FXR1,ZFP36L1,NUP93,PANX1,LRRC8A,NUP107,TMEM241,NUP188,PEG10,FYTTD1,THOC5,RBM15B,SLC25A17,YBX1,CALHM2,SLC35B2,SLC25A36,KPNB1,CKAP5,XPO5,EIF4A3,LRRC8C,SSB,SLC29A1,NCBP2,POLDIP3,XPO1,NUP155
NUCLEOBASE-CONTAINING SMALL MOLECULE CATABOLIC PROCESS%GOBP%GO:0034656	NUCLEOBASE-CONTAINING SMALL MOLECULE CATABOLIC PROCESS%GOBP%GO:0034656	Details	16	0.533955526045178	1.23484909019851	0.199152542372881	0.471375442019266	0	3060	CDA,DPYD,DERA,ADA,UPP1,XDH,DCTD,APOBEC3G
NUCLEOBASE-CONTAINING SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0055086	NUCLEOBASE-CONTAINING SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0055086	Details	429	-0.367013245645107	-1.33856305979078	0.00541651566515504	0.0621259438952003	0	15568	ALDOB,GMDS,ACSS1,SMPDL3A,ACSS2,ATP1B1,ABCC6,SULT1A1,FHIT,HMGCS2,ENTPD5,SLC27A2,ENTPD8,FAR2,SULT1B1,FCSK,NOX1,PANK3,ENTPD2,ATP5ME,HKDC1,NUDT12,GFPT1,GOT1,PNP,SUCLG1,NEIL1,BPNT1,ELOVL7,NMNAT3,OARD1,GPD1L,ELOVL6,NDUFS2,SDHA,MCEE,NUDT8,ENO3,NADSYN1,PRPSAP2,ACSM1,ME1,ACSF3,ABHD14B,EFL1,SMUG1,DNPH1,NDUFA2,NDUFA11,CMPK1,PANK1,ENTPD3,MT-ATP6,FUT8,PFKFB2,ATP5MG,NTHL1,GDA,RFK,NAXE,NT5C3A,NDUFA1,ENPP4,NDUFA3,ACOT11,NDUFV3,MLYCD,NME5,ATP5F1D,MT-ND3,AK6,ATP5F1C,UAP1,OGDH,MT-ND4,FLAD1,ACSL5,RPIA,ATP5PO,NDUFB8,SHMT1,AK9,PPCDC,PMVK,CLPX,SDHD,HSD17B4,NDUFC1,SUCLG2,ATP5MC2,NDUFA5,CTPS2,PDHA1,SDHC,NADK,NNT,ATP5PF,ALDH6A1,NDUFB1,MVK,ATP5MC1,OXSM,GFUS,PFKL,DGAT1,TECR,SLC25A11
NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0006913	NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0006913	Details	171	0.318339333258199	1.12698361037619	0.164383561643836	0.426197280728169	0	3206	NUP93,CSE1L,TGFB1,NUP107,PRICKLE1,NUP188,FYTTD1,THOC5,RBM15B,CALR,KPNA2,NDC1,HIKESHI,KPNA4,NMD3,STK3,RSRC1,KPNB1,XPO5,PTTG1IP,NUP205,EIF4A3,XPO6,SSB,NCBP2,KPNA1,POLDIP3,XPO1,NUP155,PHB2,IPO9,TNPO2,NUP160,NUTF2,NUP85,KPNA6,ENY2,ALYREF,SMURF1,XPOT,IPO13,NUP210
NUCLEOPHAGY%GOBP%GO:0044804	NUCLEOPHAGY%GOBP%GO:0044804	Details	23	-0.237994842971662	-0.573644215110366	0.977570093457944	1	0	15047	ULK3,ATG4D,ATG4A
